locus_tag	localization	sense_tags	annotation	antisense_tags	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TU2798	Chr	NA	NA	sll0616	116.66953271172818	-0.21237304134377116	0.2704350507521613	-0.7853014642632226	0.432276837509174	0.7820637624327303
TU3236	Chr	NA	NA	NA	35.42682162855371	-0.2621878348006501	0.33268734453593474	-0.7880907978822449	0.4306435973922313	0.7820637624327303
TU3381	Chr	sll0502; sll0503	arginyl-tRNA-synthetase ; hypothetical protein	NA	586.3419805973334	-0.11893330871780272	0.15129079235445572	-0.7861239065967518	0.4317948998376401	0.7820637624327303
TU546	Chr	NA	NA	slr2033; slr2034	23.947110019430156	0.32270138743101995	0.4113838368197635	0.7844289409270172	0.43278846220594724	0.7820637624327303
TU588	Chr	sll1932; sll1933	DnaK protein ; DnaJ protein; heat shock protein 40; molecular cha perone	slr2053	1477.8456227569054	-0.1958690478240364	0.24956079373179074	-0.7848550443165436	0.43253856263238744	0.7820637624327303
TU6001	pSYSX	NA	NA	slr6001	75.73543407165772	0.2058942840649746	0.26154424905420004	0.7872254305324333	0.43114991293726707	0.7820637624327303
TU611	Chr	ncr0270; slr1915	ncRNA; hypothetical protein	NA	653.9598883728206	0.1551373534707841	0.1970753615942622	0.787198116577252	0.43116589960662	0.7820637624327303
TU771	Chr	slr2025	hypothetical protein	sll1917	1940.4420436843707	0.09010409276514189	0.11484282610434761	0.784586167213198	0.4326962429759911	0.7820637624327303
TU886	Chr	slr1198; slr1199	antioxidant protein ; DNA mismatch repair protein MutL	NA	3649.9211750246927	-0.17388167350057987	0.22139533412566617	-0.7853899640083785	0.4322249631630159	0.7820637624327303
TU1564	Chr	NsiR5	NA	NA	31.85417851462207	-0.279414906050866	0.3571423821138526	-0.7823627775484568	0.4340014026003109	0.7831425162091683
TU2029	Chr	sll1564	alpha-isopropylmalate synthase	ssr2799; slr1679	952.4017892551644	-0.09438809148416152	0.12057335240449298	-0.7828271305546307	0.43372863333250283	0.7831425162091683
TU706	Chr	sll1583	DNA ligase	NA	2140.3907993830617	0.15652367002190126	0.20007368456013644	0.7823301218549544	0.43402058886963907	0.7831425162091683
TU815	Chr	NA	NA	ncr0350; slr1149; slr1150	28.859907651903047	0.33155648291616513	0.42418055299466967	0.781639989328628	0.4344261785351121	0.7834921669436274
TU1027	Chr	NA	NA	sll1634	336.85700745122307	-0.15303651738885202	0.19622599952648043	-0.7798992883621416	0.4354501573829549	0.7845738588210182
TU263	Chr	NA	NA	NA	29.293342214860186	-0.2666190142785052	0.3417760371822002	-0.7800986180209325	0.4353328298448955	0.7845738588210182
TU1576	Chr	NA	NA	sll1988	22.447239670669937	-0.3157437789391063	0.4056825404102299	-0.7783026073042811	0.4363906387879305	0.7852959319245787
TU2226	Chr	slr0398	unknown protein	NA	553.0822291046421	-0.17873008062069917	0.22968951629314824	-0.7781377378695398	0.43648781725788965	0.7852959319245787
TU845	Chr	NA	NA	ncl0380; sll1799; sll1800; sll1801; sll1802; ssl3432; sll1803; sll1804; sll1805; ssl3436; ssl3437; sll1806; sll1807; sll1808; sll1809; sll1810; sll1811; sll1812; sll1813	139.83776277047198	0.20623489515370388	0.2650344668064105	0.7781436793439561	0.43648431497683204	0.7852959319245787
TU2616	Chr	NA	NA	slr0213; slr0214	902.2119854105808	-0.19889387035191708	0.2558214943212505	-0.777471302322056	0.43688075930426334	0.7856207723220564
TU2635	Chr	NA	NA	sll0207	23.015104605456525	0.38178647789018627	0.49170944432667635	0.7764473151679782	0.43748491685347796	0.7863249307293562
TU2865	Chr	NA	NA	sll0372; sll0373; sll0374	50.52518375779353	-0.22587967713689727	0.29155290977417747	-0.7747467768778317	0.4384893045038014	0.7877474197958044
TU2471	Chr	NA	NA	slr0380; slr0381	103.22165907193269	0.16887782405944454	0.21818094420894257	0.7740264607972246	0.4389151435450831	0.7881296679481856
TU732	Chr	NA	NA	NA	20.552199487035846	0.32008681632425234	0.41380411860925026	0.7735225483014249	0.4392131895294978	0.7882821873215005
TU735	Chr	NA	NA	slr1705	110.68874078589573	-0.2132668558677123	0.2759948591354867	-0.7727203924585383	0.4396878753427469	0.7885887297928114
TU841	Chr	NA	NA	ncl0380; sll1799; sll1800; sll1801; sll1802; ssl3432; sll1803; sll1804; sll1805; ssl3436; ssl3437; sll1806; sll1807; sll1808; sll1809; sll1810; sll1811; sll1812; sll1813	22.857988356631523	-0.29811853865189497	0.38590723305430946	-0.7725134776365805	0.43981036754868064	0.7885887297928114
TU2008	Chr	sll1091	43 kD bacteriochlorophyll synthase subunit	NA	13182.651493555537	0.13337148181828368	0.17276897504700556	0.7719643054084049	0.44013556882237925	0.7887894714505721
TU1824	Chr	slr1962	probable extracellular solute-binding protein	ncl0850; sll1895	187.6038731350826	-0.13728153664353404	0.1779696686169113	-0.7713760311541596	0.44048407796886724	0.7890317696885424
TU1537	Chr	NA	NA	NA	33.87091514401695	-0.265492954930647	0.34455871457804454	-0.7705303731927852	0.4409853451187053	0.7895473337822319
TU2342	Chr	slr1946	hypothetical protein	NA	504.58975224418066	0.12910163786950285	0.1676493712119669	0.7700693234707909	0.44125877182716944	0.7896546671449926
TU3439	Chr	ssr2377; slr1421; ncr1610	hypothetical protein ; unknown protein ; ncRNA	sll1344	331.9293733885341	-0.15919860628849844	0.20700918531744703	-0.769041267634422	0.4418688125495957	0.7903639930468832
TU1485	Chr	slr2001	cyanophycinase	NA	532.9923942260864	-0.17220251327937824	0.22405619067319404	-0.7685684236707879	0.4421495566685165	0.7904839101579714
TU1195	Chr	slr0887	hypothetical protein	NA	295.8536835407819	0.1635445961185803	0.21308037004492777	0.7675253993791032	0.44276919770970546	0.7908272633163691
TU3571	Chr	sll1483; sll1484	periplasmic protein; similar to transforming growt h factor induced protein ; type 2 NADH dehydrogenase	NA	742.3504224733437	-0.13516874155681863	0.1760691882219886	-0.7677024181334751	0.44266399923783795	0.7908272633163691
TU3377	Chr	sll0505; sll0506	hypothetical protein ; undecaprenyl pyrophosphate synthetase	NA	1362.3492476839876	-0.10516625361266568	0.1371968419997896	-0.7665355272013256	0.4433577210497706	0.7914962404262073
TU2975	Chr	slr0580	aluminum resistance protein homolog 	NA	186.77937950252536	0.13789535455537374	0.18010360583136728	0.765644607273918	0.4438877948239033	0.7916783765928729
TU3383	Chr	slr0541	probable amidotransferase	NA	83.87912452437557	-0.1936494737810548	0.25281116416261956	-0.7659846606160585	0.44368542939590583	0.7916783765928729
TU2936	Chr	slr0917	7-keto-8-aminopelargonic acid synthetase 	NA	56.35366637067249	-0.20810678449062628	0.2722685957941485	-0.7643436948121903	0.44466245293373585	0.7926777895912718
TU56	Chr	slr1501	probable acetyltransferase 	NA	82.46473618390152	-0.18967806799576148	0.24852151520436885	-0.7632259437971874	0.44532865892822865	0.7934830006625808
TU1924	Chr	NA	NA	NA	34.74751479981528	-0.26980834584934044	0.3541761379609075	-0.7617914278548058	0.44618449736170696	0.7942427602218258
TU3391	Chr	sll0497	hypothetical protein	NA	73.19627944140694	-0.1925713395592632	0.2527231907784229	-0.7619852335914106	0.4460688173300449	0.7942427602218258
TU1670	Chr	slr2110; slr2111	unknown protein ; unknown protein	sll1997; sll1998; sll1999	30.92342810839704	0.3408829717058879	0.44993515528796596	0.7576268884517751	0.44867437861848136	0.7959935378943706
TU1794	Chr	sll1252; sll1253	hypothetical protein ; similar to polyA polymerase	NA	210.83115747309708	0.1314522842263743	0.17324720446017228	0.7587555864810148	0.4479987782641396	0.7959935378943706
TU2952	Chr	NA	NA	sll0552	61.033520954991914	-0.23042877944813012	0.30390920599942395	-0.7582158582210468	0.44832176916021926	0.7959935378943706
TU3028	Chr	NA	NA	sll0088	21.43565746461554	0.32384455392857564	0.4269091342273342	0.7585795851257766	0.4481040886546053	0.7959935378943706
TU3380	Chr	NA	NA	sll0502; sll0503	604.1082892097894	-0.10734313442672465	0.14145883123712338	-0.7588295017565105	0.4479545552605769	0.7959935378943706
TU387	Chr	NA	NA	slr1400; slr0670	21.920898763009813	0.33214166420626157	0.4383472438783198	0.7577135908682942	0.448622460994578	0.7959935378943706
TU5014	pSYSM	NA	NA	slr5005	22.134552748103225	0.3242947715112825	0.4274600262571971	0.7586551995300692	0.44805884306168886	0.7959935378943706
TU1513	Chr	slr1724	hypothetical protein	ssl3127	849.2341466729015	0.12487917080782869	0.16534905982704798	0.7552457264555962	0.45010155681396036	0.7969601069643231
TU1848	Chr	NA	NA	ssl3549; sll1888	299.59320461786166	-0.17256305803006347	0.22858430032222976	-0.7549208663359885	0.45029646487035285	0.7969601069643231
TU2919	Chr	NA	NA	slr0896	80.23817569453036	0.19173729083734253	0.2539675468045716	0.7549676848470905	0.45026837197025704	0.7969601069643231
TU3618	Chr	NA	NA	ssr1274	288.36367906018984	-0.269489854741444	0.3569534830287426	-0.7549719152614184	0.4502658336085241	0.7969601069643231
TU7030	pSYSA	ssr7036	unknown protein	NA	119.46082808927514	0.2757732708588921	0.3651648429375405	0.7552021400539417	0.4501277048024537	0.7969601069643231
TU264	Chr	slr1799	hypothetical protein	NA	1394.9964787875072	0.1355739361198725	0.17992322221100135	0.753509938594146	0.451143541290329	0.7975077195979181
TU2879	Chr	slr0194	ribose-5-phosphate isomerase A	NA	257.3836591209108	0.17499422178111737	0.23229477783742028	0.7533282642436038	0.4512526783234503	0.7975077195979181
TU853	Chr	ncl0390	NA	slr1896	273.7410981714361	0.12944677828392917	0.17177037844935275	0.7536036157834811	0.45108727253267034	0.7975077195979181
TU3556	Chr	NA	NA	slr1565; slr1566	23.108029095460786	0.34564543678869825	0.45964483652369054	0.7519837259629117	0.45206084558065324	0.798554473640323
TU3126	Chr	Yfr1	NA	NA	31.638103649924055	0.3648545054067275	0.4859574705624139	0.7507951364230904	0.4527759568882548	0.7994359257898112
TU3643	Chr	sll1546	exopolyphosphatase	NA	402.25055183866726	0.12312604576822246	0.1641077732845246	0.75027552506456	0.453088780079207	0.7996065827829135
TU3238	Chr	ssl1464; ncl1560	unknown protein ; ncRNA	NA	57.69001978136724	-0.22861918910043352	0.30499201358039524	-0.7495907398249626	0.4535012296961227	0.7997788779306502
TU3409	Chr	sll0897; ssl1707; sll0898	DnaJ protein; heat shock protein 40; molecular cha perone ; hypothetical protein ; hypothetical protein	ssr1562	880.2068594340176	-0.13925963794426957	0.18582928607731633	-0.7493955386898976	0.4536188391182763	0.7997788779306502
TU3230	Chr	sll0788; sll0789; sll0790	hypothetical protein ; two-component response regulator OmpR subfamily ; two-component sensor histidine kinase	NA	125.4787825262685	0.23656308191997102	0.31615265966389083	0.7482558652882019	0.45430584006357716	0.8006085290115159
TU1831	Chr	slr1966	hypothetical protein	sll1892; ncl0870; sll1893	1103.9049654374066	-0.11677390951771309	0.1563092426894252	-0.7470697670113733	0.4550214485554904	0.8014877800984567
TU1057	Chr	NA	NA	slr1227	1178.0281850726096	0.2010211991136497	0.26976529804243704	0.7451707116236532	0.4561685261354838	0.8016965486496953
TU1069	Chr	slr1234	protein kinase C inhibitor	NA	385.4460820986717	0.14558656576419685	0.19539734766084335	0.7450795392417278	0.45622363744460903	0.8016965486496953
TU1301	Chr	NA	NA	NA	16.545783136876768	-0.3726734841538063	0.4998443872997426	-0.7455790114340616	0.4559217655600861	0.8016965486496953
TU173	Chr	NA	NA	slr1416	92.74456751507333	0.18552425069802758	0.2486861624054837	0.7460175865978809	0.45565679140301807	0.8016965486496953
TU691	Chr	slr1393	phytochrome-like protein%2C two-component sensor his tidine kinase 	NA	309.1873620402546	-0.14740298328287116	0.19763138432490276	-0.74584805336658	0.4557592080966777	0.8016965486496953
TU2845	Chr	NA	NA	ssr0693	87.60577322708664	-0.1908228449009555	0.2565212111830637	-0.7438871975572295	0.4569447212263402	0.801699985613658
TU2852	Chr	sll0378	uroporphyrin-III C-methyltransferase	slr0420; slr0421	265.696343324194	-0.1212974011810091	0.16289273533088938	-0.7446458611835186	0.45648583569021406	0.801699985613658
TU3155	Chr	slr0110; slr0111	hypothetical protein ; unknown protein	NA	642.4004003398395	0.10998963566735355	0.1479065190376713	0.7436429197508161	0.45709253032149355	0.801699985613658
TU8008	pSYSG	sll8012; sll8011; ssl8010	sll8012; sll8011; ssl8010	ssr8013; slr8014; slr8015; slr8016	605.338914142971	-0.09391817495891276	0.126253885039311	-0.7438834450889963	0.45694699158945395	0.801699985613658
TU7001	pSYSA	ssl7004; sll7003	ssl7004; sll7003	NA	106.55153671748381	0.1634873790522051	0.2201430131995319	0.7426416885827959	0.4576986418904236	0.802382595427809
TU3326	Chr	sll0033	carotene isomerase	NA	186.93156896995745	0.13492177580528747	0.18179626570351906	0.742159225785878	0.4579908695739577	0.8025145554495828
TU1829	Chr	ncl0860; sll1894	ncRNA; riboflavin biosynthesis protein RibA	NA	775.4399206879768	-0.11394497704772574	0.15382686789019062	-0.7407352084231827	0.4588540069875745	0.8028859847904627
TU2063	Chr	slr1693; slr1694	two-component response regulator PatA subfamily ; expression activator appA homolog	sll1553	1643.6838698639276	-0.145429337414568	0.1962992962937201	-0.7408551133925818	0.4587812940432991	0.8028859847904627
TU2245	Chr	slr0408	unknown protein 	NA	29.18553731265341	0.33267533022221396	0.4490347596559925	0.7408676568314623	0.45877368780619837	0.8028859847904627
TU1427	Chr	sll1154	quinolene resistance protein NorA	NA	989.4972979726114	0.18027538209929922	0.24401410125257134	0.7387908369799573	0.46003401670147437	0.8039073933542986
TU3027	Chr	sll0088	hypothetical protein	slr0073	749.4000442839811	0.09907592404982532	0.13408744865803507	0.7388903662601555	0.45997357267200556	0.8039073933542986
TU544	Chr	NA	NA	NA	65.21211794744731	-0.30846361551144574	0.4179061967825722	-0.7381168738015457	0.4604434307831258	0.8039073933542986
TU756	Chr	slr2006; slr2007	hypothetical protein ; NADH dehydrogenase subunit 4	NA	2308.0685333752867	0.11189645827570238	0.15162458251116256	0.737983619954664	0.4605244029515433	0.8039073933542986
TU798	Chr	ncl0350	NA	NA	57.42359403978373	-0.23721176208264422	0.32132597138121854	-0.7382277911212415	0.46037603755721634	0.8039073933542986
TU3227	Chr	NA	NA	slr0798	158.25637848083414	-0.13902283138072236	0.18855995549628848	-0.7372871456975859	0.46094774754590057	0.8042668481944746
TU2612	Chr	NA	NA	NA	29.719756403634236	0.3104958704352746	0.4214228057357914	0.7367799421608384	0.46125618275316177	0.8044255634153443
TU1153	Chr	sll1268	unknown protein	slr1369	2656.0395661253706	-0.1153203540267585	0.15673818088294056	-0.7357515148965852	0.4618819327980481	0.804861569709896
TU8030	pSYSG	slr8036	probable acetyltransferase	NA	38.270433818796924	0.23112693213765237	0.3141789088031743	0.735653876379232	0.4619413659081128	0.804861569709896
TU222	Chr	NA	NA	sll1682	62.30328998445176	0.23583257276399602	0.3209681897285955	0.7347537242348269	0.4624894946096679	0.8054372130702266
TU3148	Chr	sll0102	hypothetical protein	NA	94.08694818039602	-0.241833392495703	0.3294476841615247	-0.7340570418978409	0.462913973617927	0.8057970769000997
TU1111	Chr	6803t11	NA	ssr2422	794.3126335717039	0.091716892561601	0.12521436724488058	0.732478984478124	0.46387626519383285	0.8069162683484652
TU1133	Chr	NA	NA	sll1275; sll1276; sll1277	115.4211321539674	0.2234980129334706	0.30550354993698325	0.7315725561276519	0.4644295040048344	0.8069162683484652
TU1502	Chr	slr1717	hypothetical protein	sll1605; sll1606	402.2343645034447	-0.12455606560234302	0.17010396162323854	-0.73223494863818	0.46402517642769026	0.8069162683484652
TU578	Chr	NA	NA	slr2046	128.81401560339594	0.25133045261486725	0.34340848284886427	0.7318702512234649	0.4642477652335067	0.8069162683484652
TU8013	pSYSG	NA	NA	sll8018	58.20096459100762	-0.2244290872810708	0.3073464181004612	-0.7302153988588619	0.46525853136302364	0.8079771396769129
TU1891	Chr	smr0010; ncr0800	cytochrome b6-f complex subunit 5 ; ncRNA	sll1387	2175.636626283055	-0.14952779781037712	0.204938789304264	-0.7296217486108961	0.4656214245049835	0.808227897345816
TU2134	Chr	sll1528; sll1530; sll1531	unknown protein ; unknown protein ; unknown protein	slr1638; slr1639	2001.0780657796424	0.11656409469137538	0.15988414471406912	0.7290534962039813	0.46596893944457596	0.8082406032707001
TU345	Chr	NA	NA	sll0923	176.71261257766702	-0.14546316845541096	0.19956663362076466	-0.7288952357227902	0.46606574933127964	0.8082406032707001
TU1726	Chr	NA	NA	slr0804; slr0806	95.81731026964204	-0.1972141186011279	0.27117860730203275	-0.727248069319403	0.4670740041247001	0.8096095319855979
TU6083	pSYSX	NA	NA	ssr6089; slr6090	53955.86204632403	-0.1526132331629502	0.20996158332499906	-0.7268626514723912	0.4673100985798334	0.8096393698579878
TU2883	Chr	NA	NA	ncl1390; sll0185	139.353593110707	-0.15345957258693005	0.21198099728015668	-0.7239307983069634	0.469108220920162	0.8116142699643027
TU470	Chr	NA	NA	ssr2708; ssr2710; ssr2711	13.116448578646034	-0.3902546438575695	0.5390635783633101	-0.723949195459374	0.4690969259220795	0.8116142699643027
TU953	Chr	NA	NA	sll1730; sll1732; sll1733; sll1734	177.91259287357997	0.12956893892920704	0.17895821336112244	0.7240178391127986	0.46905478323127536	0.8116142699643027
TU1051	Chr	slr1225	protein kinase PknA	NA	649.0357558214192	0.0902436805729492	0.1260000335288286	0.7162194964995909	0.4738558263236674	0.8128594381038606
TU1102	Chr	NA	NA	sll1356	32.872267840738864	-0.25192775267749473	0.35207121827127297	-0.7155590676071195	0.4742636558940408	0.8128594381038606
TU1444	Chr	NA	NA	slr1257	107.92638229101946	0.2113892863612845	0.2956270148024371	0.7150540234036212	0.4745756620356523	0.8128594381038606
TU1645	Chr	slr1515; ssr2551	putative membrane protein required for bicarbonate uptake ; hypothetical protein	NA	870.716221629414	0.13451633253078654	0.1865021383416615	0.7212589288620388	0.47075022128106336	0.8128594381038606
TU177	Chr	DsiR2	NA	NA	22.033244633345745	-0.3657606018353122	0.5083344603702163	-0.7195274575108117	0.47181599064942686	0.8128594381038606
TU18	Chr	NA	NA	slr1315	27.656229594376427	0.27257343688553376	0.38145739294194714	0.7145580133690472	0.4748821967403198	0.8128594381038606
TU1879	Chr	NA	NA	slr1984	50.895835164687725	-0.19342040276776554	0.2692103455877815	-0.7184731416820564	0.4724656026364222	0.8128594381038606
TU1990	Chr	NA	NA	sll1095; sll1096; sll1097; sll1098; sll1099; sll1101	18.89396195826329	-0.30148466679180425	0.42101454617563056	-0.7160908560770649	0.4739352495317474	0.8128594381038606
TU2142	Chr	ncl1020	NA	NA	826.3244869321372	0.14688079552908115	0.20553551430247366	0.7146248959823359	0.47484085687832206	0.8128594381038606
TU2292	Chr	ncr1060	NA	NA	27.45985598444352	0.32620764720554607	0.4553243001888394	0.7164292506906748	0.4737263387825614	0.8128594381038606
TU2370	Chr	slr0326; slr0327; slr0328; slr0329	hypothetical protein ; iron(III) ABC transporter; permease protein ; low molecular weight phosphotyrosine protein phosp hatase ; glucokinase	sll0297; sll0298	2748.3337321488457	0.08776257499340927	0.12235521292152872	0.7172769586016323	0.4732032215579367	0.8128594381038606
TU2399	Chr	NA	NA	sll0172; sll0173; sll0174; sll0175	83.52120034930337	-0.1543769188149746	0.21404466255918317	-0.7212369463886514	0.4707637437791765	0.8128594381038606
TU2423	Chr	NA	NA	sll0158; sll0160	146.61151851668959	0.15360613675308754	0.2144166177616409	0.7163910071739209	0.4737499461999831	0.8128594381038606
TU2502	Chr	NA	NA	ssl1426; sll0767	52.62546822145072	-0.21985904972007625	0.30518075699187475	-0.7204223879880142	0.47126496975864274	0.8128594381038606
TU2833	Chr	slr0415	Na(+).H(+) antiporter	sll0394; sll0395	47.0771250691045	-0.2836677491098641	0.39666740516938187	-0.7151274478646272	0.47453029487981807	0.8128594381038606
TU287	Chr	NA	NA	NA	23.542628627249027	-0.27733328339538604	0.38521755435393223	-0.7199393700022723	0.47156232641573215	0.8128594381038606
TU301	Chr	NA	NA	NA	469.70579678144674	-0.22525255442624487	0.3140413150956297	-0.7172704469080844	0.47320723868679476	0.8128594381038606
TU3355	Chr	slr0533	sensory transduction histidine kinase	sll0513	659.2629136731272	-0.1166879455332833	0.16204606794169157	-0.720091187743418	0.47146885287812784	0.8128594381038606
TU3529	Chr	ssr1114; slr0664	hypothetical protein ; hypothetical protein	NA	156.7953632352627	-0.19344007371335195	0.2688452937657839	-0.7195218893505182	0.47181942015286504	0.8128594381038606
TU3697	Chr	slr0592	hypothetical protein	NA	21.933693042502256	0.29763875775745424	0.4150816435663428	0.7170607574938024	0.4733366082128335	0.8128594381038606
TU603	Chr	slr1911	hypothetical protein	sll1837	197.0169937194986	0.14266771555394703	0.19855311480200172	0.7185367789179036	0.472426378874815	0.8128594381038606
TU730	Chr	sll1573; sll1574; sll1575	hypothetical protein ; a part of spkA: serine/threonine protein kinase; r egulates cellular motility ( disrupted by frameshift muta tion) ; a part of spkA: serine/threonine protein kinase; r egulates cellular motility ( disrupted by frameshift muta tion)	ncr0310	2704.429465457578	-0.09506595029864841	0.13202639072614783	-0.7200526332332782	0.4714925897581305	0.8128594381038606
TU738	Chr	ncl0290	NA	ssr2857	55.71332711938065	-0.23850121043039477	0.3328793465814223	-0.716479447823169	0.47369535347528025	0.8128594381038606
TU5008	pSYSM	NA	NA	slr5005	32.99039802518654	0.2640924054528134	0.36979509188035287	0.7141587631948896	0.47512901268952595	0.8129057437273619
TU1268	Chr	NA	NA	sll1758	1883.5891338971574	-0.11763206109024614	0.16483519754577441	-0.7136343623307755	0.4754533035693537	0.8130844983370501
TU22	Chr	NA	NA	slr1317	17.554704470804644	0.33567712135570477	0.47131440048453344	0.7122148633918524	0.47633173432435866	0.8134095593738295
TU3526	Chr	NA	NA	slr0662	16.733780709153596	0.35360254147069414	0.49668737598266505	0.7119217410571661	0.4765132383908707	0.8134095593738295
TU540	Chr	NA	NA	sll1946	75.86397380796498	0.22423842298891325	0.3146836703065799	0.7125836010824758	0.47610346233876655	0.8134095593738295
TU952	Chr	NA	NA	sll1732; sll1733; sll1734	250.04080354691843	-0.14120542805050454	0.1983484154218521	-0.7119060051484933	0.47652298328280307	0.8134095593738295
TU2823	Chr	NA	NA	slr0645; slr0646	38.84710689884465	-0.23712397943688443	0.33360117778902154	-0.7108007861616367	0.4772076934039761	0.8138272281702663
TU3534	Chr	NA	NA	sll1499	40.247843681056956	0.24053065925613623	0.33823764545341284	0.711129179407872	0.47700418956825424	0.8138272281702663
TU2160	Chr	NA	NA	slr0442	291.8245592788545	-0.14710149856491667	0.20718661878663688	-0.7099951696996583	0.4777071315537093	0.8143035389940879
TU3299	Chr	sll0740	hypothetical protein 	NA	127.33992737346422	-0.14942687243803976	0.21058253760270204	-0.7095881460026742	0.4779595726532728	0.8143585717385795
TU1098	Chr	slr1440	hypothetical protein	NA	166.37957484065987	-0.1564733198672615	0.22143881243471877	-0.7066210216124177	0.47980202167862385	0.8146512962076652
TU2497	Chr	slr0776	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase	NA	125.34756879774946	0.15418661018746477	0.21815166075433787	0.7067863231217635	0.47969927518348215	0.8146512962076652
TU269	Chr	NA	NA	sll1656	19.137161127978935	0.38772840628994176	0.5485129283642267	0.706871955500163	0.47964605336707794	0.8146512962076652
TU2840	Chr	NA	NA	NA	64.68418002607542	0.1812684990727665	0.2566240204208183	0.7063582698748075	0.4799653650338443	0.8146512962076652
TU3206	Chr	ssl0511	hypothetical protein	slr0319	112.50214673382843	-0.26504022003487626	0.3754413536854702	-0.7059430652301462	0.4802235447145754	0.8146512962076652
TU508	Chr	slr1755	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase	NA	159.04522952238116	-0.14478850314902744	0.20451565184844656	-0.7079580552412728	0.4789713055836884	0.8146512962076652
TU545	Chr	slr2033; slr2034	membrane-associated rubredoxin; essential for phot osystem I assembly ; putative homolog of plant HCF136; which is essenti al for stability or assembly of photosystem II	NA	1542.2762146260072	-0.12700997444297343	0.17927176186173627	-0.7084773035305479	0.47864890182494363	0.8146512962076652
TU564	Chr	sll1939; sll1940	unknown protein ; hypothetical protein	slr2042; ssr3465	610.4063532372654	-0.09800554322213835	0.13831668853281337	-0.7085590629860122	0.47859814779079	0.8146512962076652
TU635	Chr	NA	NA	sll0993; sll0994; sll0995	21.549311630218906	-0.28480133259372753	0.40373766097667146	-0.7054118555716895	0.48055396818738183	0.8146512962076652
TU8032	pSYSG	slr8037	hypothetical protein 	NA	84.71932956641928	0.1570801101777208	0.22255887130227203	0.7057912778699342	0.48031794697427616	0.8146512962076652
TU882	Chr	NA	NA	slr1194; slr1195; slr1196; slr1197	30.19256838683116	-0.2978602281789651	0.4220941772866736	-0.7056724404342292	0.48039186349744706	0.8146512962076652
TU1289	Chr	NA	NA	ncl0530; sll2012; sll2013; sll2014	122.11808403814439	0.1570347715775798	0.22352054210326974	0.7025518554130361	0.48233507491702315	0.8164845017233407
TU1701	Chr	NA	NA	ssr2201; slr1327	153.0901430047452	0.13326492338988571	0.18976633006637594	0.70225799984261	0.4825182808237964	0.8164845017233407
TU2570	Chr	sll0020	ATP-dependent Clp protease regulatory subunit	NA	5424.203746002324	-0.11010601922484266	0.15678269435986242	-0.7022842646913373	0.48250190431740525	0.8164845017233407
TU292	Chr	Norf1; sll1193	NA; hypothetical protein	ncr0140	19038.614576380372	-0.24496738995240722	0.3487593723545362	-0.7023965787602755	0.48243187830723183	0.8164845017233407
TU1302	Chr	NA	NA	sll2003	132.7917590142493	0.14187920740785553	0.202309057864428	0.7012993333345069	0.4831162296911843	0.8171225119468178
TU1813	Chr	NA	NA	slr1956	37.77965805647731	0.2211723489837529	0.3157306772405528	0.7005095321011311	0.4836091543954592	0.8171858708514439
TU2783	Chr	sll0687	RNA polymerase sigma factor	NA	192.6028721183335	0.12773502221517602	0.18225220797229774	0.7008695457593123	0.4833844315826327	0.8171858708514439
TU409	Chr	ncr0190; slr0687	ncRNA; probable two-component response regulator	NA	495.42503736706453	-0.16608610608939695	0.2372057124437113	-0.7001775141853256	0.4838164523289165	0.8171858708514439
TU1654	Chr	slr1521	GTP-binding protein HflX	NA	396.8637131889729	0.10504147689813013	0.15077891641951377	0.6966589188495832	0.4860162738673235	0.8179136474227614
TU2250	Chr	NA	NA	slr0408	50.455651681287705	-0.19849658019363392	0.28421401808395713	-0.6984053127703146	0.48492375479970556	0.8179136474227614
TU2416	Chr	NA	NA	slr0179; slr0180	16.050682984854735	-0.3440371124761332	0.49291752729753985	-0.6979608016017294	0.4852017083552314	0.8179136474227614
TU2428	Chr	slr0184	unknown protein	NA	43.276734655817286	-0.24109923082466259	0.3458103210803166	-0.6972007951395579	0.48567714141144047	0.8179136474227614
TU2660	Chr	slr0232	hypothetical protein	sll0191; sll0192	108.81634980239603	-0.17834714545043986	0.25578950543251766	-0.6972418401172107	0.4856514586926329	0.8179136474227614
TU337	Chr	sll0926	tRNA-dihydrouridine synthase A	NA	120.65381902502438	-0.13752911989356936	0.1973434284344055	-0.6969024557069674	0.4858638408484445	0.8179136474227614
TU6044	pSYSX	ssr6046; slr6047	ssr6046; slr6047	NA	850.543470168821	0.15152119127062158	0.2169077571721223	0.6985512793366138	0.48483250048467014	0.8179136474227614
TU8018	pSYSG	NA	NA	sll8019	47.90679748040884	-0.2167440996297802	0.3108121695031365	-0.6973475330012552	0.4855853277817587	0.8179136474227614
TU1078	Chr	ssl2245; sll1130	unknown protein ; unknown protein	slr1237	3774.125697410319	-0.10208544795267843	0.14851897468736674	-0.6873562665482229	0.491858249700944	0.8187912136677453
TU1231	Chr	sll1780	transposase	slr1862; slr1863; slr1864	100.97994420999953	0.1954944078624881	0.28437373641991687	0.6874559174262624	0.49179547086952463	0.8187912136677453
