locus_tag	gene_name	gene_product	TUs	rowname	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
NA	NA	NA	NA	BA000022.2-727432-minus	7.106677487271289	0.20404046740407084	0.945297278057545	0.21584793708847413	0.8291062805637449	0.9319707013574088
sll5132	sll5132	hypothetical protein		AP004310.1-102300-minus	3.456637550136454	0.26746980593569747	1.242289792754243	0.2153038747446345	0.8295304088591329	0.9321797359387441
sll0767	rpl20	50S ribosomal protein L20	TU2501	BA000022.2-2404836-minus	3.76714058942595	-0.2697378497960018	1.258713031060938	-0.21429654189616712	0.830315814571339	0.9327945172882378
sll0018	fbaA;  fda	fructose-bisphosphate aldolase;  class II	TU2572	BA000022.2-2471038-minus	6.403442008639779	0.2169029154582681	1.0163909422408286	0.2134050063256802	0.8310110759609786	0.9333077048238938
sll1688	thrC	threonine synthase	TU1340	BA000022.2-1303540-minus	3.5085100597893137	-0.24335307080976107	1.1625910857611226	-0.20931957400175938	0.8341987723756825	0.9333580126770932
sll1098	fusB	elongation factor EF-G	TU1986	BA000022.2-1917397-minus	4.092283921374952	0.23301274158058818	1.0987617138943573	0.2120684936815988	0.8320535990592275	0.9333580126770932
slr0151	slr0151	unknown protein	TU2264	BA000022.2-2181856-plus	3.456538332124045	-0.26804158326560845	1.2749790096916382	-0.21023215380654464	0.8334864851787391	0.9333580126770932
ncl0070	ncl0070	ncl0070	TU205	BA000022.2-219809-minus	3.2292197201320763	-0.2792641148216514	1.3189805106960424	-0.2117272488539503	0.8323198284951603	0.9333580126770932
slr0165	clpP3	ATP-dependent Clp protease proteolytic subunit	TU2285	BA000022.2-2206572-plus	4.16593778273536	0.2591374407577899	1.2191684815685775	0.21255260833546538	0.8316759397390681	0.9333580126770932
sll0947	lrtA	light repressed protein A homolog	TU2356	BA000022.2-2263011-minus	4.384898836011662	0.23151649929027796	1.0987268408064608	0.21071342820782082	0.8331108956648987	0.9333580126770932
slr0633	thiG	thiamine biosynthesis protein ThiG	TU2805	BA000022.2-2655000-plus	4.217937898687269	-0.25269543138378453	1.2037585279072276	-0.20992202798604764	0.8337285294235327	0.9333580126770932
ssr1155	ssr1155	hypothetical protein	TU422	BA000022.2-437740-plus	3.668651757954896	-0.2434009893003419	1.1615524571768296	-0.209547995698732	0.8340204717812185	0.9333580126770932
slr1759	hik14	two-component hybrid sensor and regulator	TU513	BA000022.2-537388-plus	6.77862939994492	0.1963738236381536	0.9394213326972957	0.20903700693523636	0.8344193493649463	0.9333580126770932
slr2051	cpcG1	phycobilisome rod-core linker polypeptide	TU584	BA000022.2-596954-plus	8.451434608263511	0.16504817355598772	0.7855558019128404	0.21010369111155808	0.8335867446882529	0.9333580126770932
sll0998	ycf30	LysR family transcriptional regulator	TU626	BA000022.2-631318-minus	7.78310825664786	-0.17678278093249034	0.8370647687149427	-0.2111936704777174	0.8327361495972345	0.9333580126770932
slr1397	slr1397	unknown protein	TU700	BA000022.2-708242-plus	3.9012012506890987	0.2430194058288368	1.1414055843847988	0.21291240305243536	0.8313952879486569	0.9333580126770932
sll1789	rpoC2	RNA polymerase beta prime subunit	TU865	BA000022.2-853575-minus	15.444414149399249	-0.12299691067591231	0.5851073689454418	-0.21021254765188427	0.8335017867490708	0.9333580126770932
slr1834	psaA	P700 apoprotein subunit Ia	TU958	BA000022.2-943615-plus	3.3784332101464223	0.2682008613094803	1.2847114737930276	0.2087634980931824	0.8346328677490613	0.9333580126770932
NA	NA	NA	NA	BA000022.2-726535-minus	8.817012375915835	0.17638764470896345	0.8364860477443833	0.21086740799156126	0.8329907369292638	0.9333580126770932
slr1624-as	slr1624-as	asRNA	TU2114	BA000022.2-2036740-minus	3.4388228629034057	0.28902605027276546	1.3956529117474172	0.20709020691318764	0.8359394100741304	0.9342852230240282
	NA	NA	TU2597	BA000022.2-2486317-plus	11.359418603084524	0.1668894110944875	0.8051498599030161	0.20727745157229496	0.8357931827865281	0.9342852230240282
NA	NA	NA	NA	BA000022.2-726594-minus	8.998853253080247	-0.15144539253784187	0.733421847086538	-0.20649152072500576	0.8364069875086573	0.9345409503593732
sll0541	desC; des9	acyl-lipid desaturase (delta 9)	TU2970	BA000022.2-2823531-minus	8.830886668854122	-0.16772339523084365	0.8151856762119507	-0.20574870256581282	0.8369872132002321	0.9346556212455658
NA	NA	NA	NA	BA000022.2-959752-plus	4.763689021156383	-0.23814403900661302	1.1569280476324604	-0.20584170251032585	0.8369145647752075	0.9346556212455658
slr1506	slr1506	hypothetical protein	TU1632	BA000022.2-1592239-plus	3.4417659023529583	0.26530760001203724	1.2978496457089812	0.2044209056797998	0.8380245947322758	0.9355402630621236
slr1835	psaB	P700 apoprotein subunit Ib	TU959	BA000022.2-945867-plus	3.5806860510786933	0.24688838078809483	1.2095085032814135	0.2041228979525842	0.8382574610523421	0.9355402630621236
sll0564	sll0564	hypothetical protein	TU3702	BA000022.2-3556871-minus	4.028230787411055	-0.2299248379325619	1.1311062429348488	-0.20327430722686363	0.838920636155099	0.9360135033953985
slr0476	slr0476	unknown protein	TU2753	BA000022.2-2613279-plus	175.1438954863038	0.07297107662062499	0.3605543428993967	0.20238579303698936	0.8396151341112335	0.9363106453622414
	NA	NA	TU3353	BA000022.2-3191564-minus	10.775409122255937	-0.15086126047667428	0.7456511773062695	-0.2023214943771347	0.8396653973483565	0.9363106453622414
slr1512	sbtA	sodium-dependent bicarbonate transporter	TU1642	BA000022.2-1601474-plus	6.698442851045809	0.2058890934910048	1.0197615212459434	0.2018992570335952	0.8399954829169543	0.9364119396573508
ssr2062_5'UTR	ssr2062	5'UTR of hypothetical protein	TU1084	BA000022.2-1052484-plus	7.440233063374154	-0.17126714404353105	0.850814395890842	-0.2012978916091405	0.8404656510767229	0.9366692933696735
slr1187	slr1187	unknown protein	TU3686	BA000022.2-3528577-plus	3.5801951361991295	0.22339555908034806	1.1130786264370855	0.2007006097991722	0.8409326828672158	0.9367697463484044
NA	NA	NA	NA	BA000022.2-959894-plus	11.988995906721424	-0.1342947130135782	0.6695637894996757	-0.20057045365898368	0.8410344631242445	0.9367697463484044
sll0947	lrtA	light repressed protein A homolog	TU2356	BA000022.2-2262918-minus	6.930375880594936	0.176555392850437	0.8849694601775537	0.19950450359610628	0.8418681208053388	0.9371649103618022
sll1739_5'UTR	sll1739	5'UTR of unknown protein	TU938	BA000022.2-929913-minus	4.917523269759484	0.19874087851204275	0.9953408883612914	0.1996711687784128	0.8417377636675369	0.9371649103618022
slr1834	psaA	P700 apoprotein subunit Ia	TU958	BA000022.2-942504-plus	3.6654958482370774	0.23529806331445727	1.1853023694693203	0.19851311308843847	0.8426436261434149	0.9377614878377384
ssr2799	rpl27	50S ribosomal protein L27	TU2028	BA000022.2-1958393-plus	5.884728380615165	-0.2126203671102561	1.0773994938719045	-0.1973458947397048	0.8435568666459035	0.9385109653360052
slr1087	slr1087	hypothetical protein		BA000022.2-388839-plus	3.3917564993113176	-0.26709501275399516	1.3555870725138373	-0.1970327234374454	0.8438019300977183	0.9385168384207075
slr1611_5'UTR	slr1611	5'UTR of hypothetical protein	TU353	BA000022.2-357225-plus	8.96020048204755	-0.15786646482737582	0.8063140670336069	-0.19578780934352222	0.8447762521464948	0.939333594006074
ncl0690	ncl0690	ncl0690	TU1521	BA000022.2-1488431-minus	5.995140677484309	0.21890220873137972	1.1220034472690381	0.19509940835225487	0.845315125744059	0.9396658341841088
NA	NA	NA	NA	BA000022.2-726572-minus	7.117591571070842	-0.19190706146058858	0.9859650139541261	-0.1946388145061681	0.8456757145546125	0.9397997577418381
sll1577_5'UTR	cpcB	5'UTR of phycocyanin beta subunit	TU718	BA000022.2-727697-minus	7.253967683216766	0.173729411277252	0.8943712069043328	0.1942475450194531	0.8459820562446392	0.9398733375366216
sll7106,sll7063	NA	NA	TU7058	AP004311.1-54161-minus	3.580293001563205	0.24971925284244553	1.2936843365911346	0.19302950942457658	0.8469358574981801	0.9399736966325554
slr0809	rfbB	dTDP-glucose 4; 6-dehydratase	TU1734	BA000022.2-1690053-plus	3.520075555628417	-0.2348493372954613	1.2185579150554215	-0.19272726752981623	0.8471725673838288	0.9399736966325554
	NA	NA	TU1945	BA000022.2-1865627-plus	3.5255116903700996	-0.2677930402323742	1.3839266168239492	-0.19350234107567602	0.8465655727914996	0.9399736966325554
slr0334	slr0334	unknown protein	TU2380	BA000022.2-2290097-plus	6.997488715968013	0.16488729583272332	0.8580482773959296	0.1921655228224872	0.8476125513635179	0.9399736966325554
sll0325_5'UTR	sll0325	5'UTR of hypothetical protein	TU2524	BA000022.2-2427878-minus	4.239275490389314	0.21937877167697326	1.13393325245808	0.1934670944708744	0.8465931740035391	0.9399736966325554
ssr0692	ssr0692	hypothetical protein	TU2842	BA000022.2-2695729-plus	9.553219278801361	-0.1561653587286559	0.8128276205681333	-0.1921260483489755	0.8476434713525385	0.9399736966325554
slr0981	slr0981	hypothetical protein	TU352	BA000022.2-351768-plus	4.6528750469484335	0.20022849229492137	1.0429349654659479	0.19198559730468534	0.8477534872541953	0.9399736966325554
sll1945	sll1945	1-deoxyxylulose-5-phosphate synthase	TU542	BA000022.2-568501-minus	7.2006447944420175	0.1686522409633384	0.8891017411241242	0.18968834854614627	0.8495533515581041	0.9415323611194252
sll1580	cpcC1	phycobilisome rod linker polypeptide	TU716	BA000022.2-725002-minus	10.200529394964187	-0.16007745920278182	0.8457606861749354	-0.18927039506500748	0.8498808972495987	0.9415323611194252
slr1835	psaB	P700 apoprotein subunit Ib	TU959	BA000022.2-946006-plus	5.6570376638718995	0.1796032419019571	0.9483763356568381	0.18937971683737267	0.8497952204363305	0.9415323611194252
slr1377	lepB	leader peptidase I (signal peptidase I)	TU671	BA000022.2-672625-plus	4.873434261921849	-0.22024753272430025	1.1718744676915371	-0.18794464662939836	0.8509200433673557	0.9421502262347469
NA	NA	NA	NA	BA000022.2-299004-minus	3.462147458618339	0.25550131989896707	1.3585470232970267	0.18806954453361266	0.8508221350062919	0.9421502262347469
slr0615	slr0615	ATP-binding protein of ABC transporter	TU3110	BA000022.2-2947056-plus	4.414650642988118	0.2092395534466106	1.1203746628548314	0.18675855531527855	0.8518499431777189	0.9429130875558801
slr2052	slr2052	hypothetical protein	TU585	BA000022.2-598049-plus	48.51699844875123	-0.08091435619069048	0.4359904674534051	-0.18558744337532543	0.8527683012319331	0.9436627455532334
slr1104	slr1104	hypothetical protein	TU191	BA000022.2-202974-plus	3.5103647893298286	-0.2299111027692969	1.242571677924464	-0.18502844290908843	0.8532067265237232	0.9438810422876915
NA	NA	NA	NA	BA000022.2-958854-plus	3.7911533528198733	0.22277417458768098	1.2064027756264375	0.1846598657500627	0.8534958272142841	0.94393406830085
ssr2153	ssr2153	unknown protein	TU300	BA000022.2-303428-plus	4.777907095001899	-0.1870677893604716	1.0202418414054097	-0.1833563198141147	0.8545184465215836	0.944531262266444
slr1043	cheW	similar to chemotaxis protein CheW	TU481	BA000022.2-492005-plus	4.233103031533057	0.2531579428247658	1.378461859750064	0.1836524826814339	0.8542860880671223	0.944531262266444
slr0804	dacB	probable D-alanyl-D-alanine carboxypeptidase	TU1725	BA000022.2-1684974-plus	3.618077717524281	-0.24010446405924532	1.3185112533175776	-0.18210270367818665	0.8555021269824866	0.9449261140952782
sll0830	fus	elongation factor EF-G	TU2998	BA000022.2-2845679-minus	3.4979787037380823	-0.20871069744424695	1.1453980452393047	-0.18221673968427424	0.85541263654229	0.9449261140952782
slr1396	slr1396	unknown protein	TU698	BA000022.2-707691-plus	4.82698784855713	-0.20155279541113252	1.1075663941591527	-0.18197807054641477	0.8555999357060975	0.9449261140952782
sll0376	sll0376	unknown protein	TU2855	BA000022.2-2705877-minus	4.3349941284627	-0.21261097743759183	1.1729387082453222	-0.18126350161608262	0.8561607529242299	0.9452787551327041
	NA	NA	TU2959	BA000022.2-2814719-minus	6.922139033665801	-0.16249511698943214	0.8990513540639453	-0.1807406398476706	0.8565711580918824	0.9454651756265166
slr0082	slr0082	hypothetical protein	TU3045	BA000022.2-2886966-plus	3.369968328151456	0.2181541243847575	1.2137430763250572	0.17973665814455514	0.8573593130339524	0.9455785105985927
sll1214	cycI; ycf59	hypothetical protein YCF59	TU8	BA000022.2-3284-minus	4.017647108954108	-0.19901086700406131	1.1044540909978948	-0.18018935203024264	0.8570039174658339	0.9455785105985927
sll1214	cycI; ycf59	hypothetical protein YCF59	TU8	BA000022.2-3716-minus	9.577795966938412	-0.14060252048607444	0.7824874540277506	-0.179686613200431	0.857398603503936	0.9455785105985927
sll1951	sll1951	unknown protein	TU1463	BA000022.2-1425496-minus	3.4447233980237457	0.24090563959334127	1.3511075612997523	0.1783023398681837	0.8584855413105228	0.9462439900561495
slr0628	rps14	30S ribosomal protein S14	TU2793	BA000022.2-2645053-plus	13.771193254406825	-0.11301251485256002	0.6337186971572539	-0.17833230321199844	0.8584620111064527	0.9462439900561495
	NA	NA	TU2522	BA000022.2-2424354-plus	5.0982911577408965	0.1837585360747089	1.0331867552515623	0.1778560702028812	0.8588360116003317	0.9462890989733264
slr1187_5'UTR	slr1187	5'UTR of unknown protein	TU3686	BA000022.2-3528190-plus	5.850749769884861	-0.1757138088874383	0.9909043956760786	-0.17732670240861279	0.8592517776574353	0.9462890989733264
slr1187	slr1187	unknown protein	TU3686	BA000022.2-3529128-plus	9.151915976092312	-0.1393784029359394	0.7846560220901891	-0.17762994103410973	0.8590136089196488	0.9462890989733264
sll1214	cycI; ycf59	hypothetical protein YCF59	TU8	BA000022.2-3209-minus	37.70452138174715	0.07493242050783366	0.42417984671592374	0.17665247674535664	0.8597813717438508	0.946605988468476
slr0476	slr0476	unknown protein	TU2753	BA000022.2-2613237-plus	3.824752077858944	-0.197415486429433	1.1227761174298354	-0.17582800646075364	0.8604290664218431	0.9470526900942334
sll1323	atpG	ATP synthase subunit b' of CF(0)	TU166	BA000022.2-175885-minus	6.195682052893161	0.16698079647516248	0.9541194372687363	0.17501037076989223	0.861071484655701	0.9472270351159118
	NA	NA	TU270	BA000022.2-280956-minus	4.679467870372445	-0.20100779800836874	1.1483303204638007	-0.17504353444850557	0.8610454260858887	0.9472270351159118
NA	NA	NA	NA	BA000022.2-810994-minus	13.806451851416524	-0.113632267566662	0.6527495086557756	-0.1740825018783514	0.8618006247053047	0.9477627550144879
sll1244	rpl9	50S ribosomal protein L9	TU1808	BA000022.2-1751595-minus	4.777062350649459	-0.1829896528759034	1.0614688449351728	-0.1723928627288907	0.8631286828978659	0.9481272421040631
slr0082	slr0082	hypothetical protein	TU3045	BA000022.2-2886500-plus	4.58664995213265	-0.18802790618834594	1.094382993663791	-0.17181179466144977	0.8635854926165011	0.9481272421040631
slr1064	rfbU	probable glycosyltransferase	TU355	BA000022.2-368584-plus	6.657446199278783	-0.15873634753582747	0.9169294716969175	-0.17311729248058927	0.8625592327378602	0.9481272421040631
	NA	NA		BA000022.2-726462-plus	6.839896505535112	0.14733937988095125	0.8560475618223785	0.17211588053272528	0.8633464282107602	0.9481272421040631
slr1841	slr1841	probable porin	TU971	BA000022.2-959008-plus	4.495721328523196	-0.18579052460792791	1.0764886226943098	-0.17258939917350785	0.8629741850859985	0.9481272421040631
NA	NA	NA	NA	BA000022.2-2047189-plus	19.390265352066876	-0.09661221495555773	0.5614187198099491	-0.1720858452818652	0.863370040587539	0.9481272421040631
slr1834	psaA	P700 apoprotein subunit Ia	TU958	BA000022.2-943723-plus	16.81336285785063	-0.10942013018522234	0.6393242778431996	-0.17114965593729367	0.8641060920462253	0.9484232125008996
NA	NA	NA	NA	BA000022.2-946113-plus	10.810093525198253	-0.11419387810145687	0.668376764221083	-0.1708525553465893	0.8643397033701351	0.9484232125008996
sll0932	sll0932	hypothetical protein		BA000022.2-337051-minus	5.3631848571536205	0.189444891880246	1.110968487708729	0.17052229111462808	0.8645994053082916	0.9484422848589276
sll1099	tufA	elongation factor Tu	TU1986	BA000022.2-1915495-minus	4.180396105585155	0.21520715267665053	1.2690055779879836	0.16958723933890255	0.8653347587106958	0.9489829771907153
slr1187	slr1187	unknown protein	TU3686	BA000022.2-3528333-plus	5.965204012514333	-0.15557307257459657	0.9317449530206398	-0.16696958976836052	0.8673939768406369	0.950974797017998
ssl3335	secE	preprotein translocase SecE subunit	TU931	BA000022.2-926352-minus	4.066399119014522	-0.20294637354983044	1.2180350658800114	-0.16661784150130754	0.8676707544528929	0.9510118546425715
sll1762	sll1762	periplasmic protein;  putative polar amino acid transport system substrate-binding protein	TU1264	BA000022.2-1232841-minus	6.571535517076504	0.1523401198807828	0.9278018230655548	0.16419467616202243	0.8695778920373752	0.9519329694553276
slr1511	fabH	3-oxoacyl-[acyl-carrier-protein] synthase III	TU1638	BA000022.2-1598543-plus	3.4258306312639273	-0.2383635154859444	1.4524344567310028	-0.16411309603768948	0.869642112446279	0.9519329694553276
slr2122	slr2122	hypothetical protein	TU1677	BA000022.2-1635328-plus	4.01606609225201	0.18600360025734447	1.135483893867574	0.16380998555936996	0.8698807305315333	0.9519329694553276
sml0001	psbI	photosystem II reaction center PsbI protein	TU2443	BA000022.2-2350220-minus	6.696862651281746	0.16339322185192937	0.9898355088994459	0.16507108543074903	0.8688880312587852	0.9519329694553276
sml0001_5'UTR	psbI	5'UTR of photosystem II reaction center PsbI protein	TU2443	BA000022.2-2350281-minus	5.424720255809244	-0.1713684684207041	1.0472542748107438	-0.16363596935584074	0.8700177269054975	0.9519329694553276
ssr2142	ycf19	hypothetical protein YCF19	TU286	BA000022.2-291052-plus	8.934363754353786	-0.1310731709098354	0.7967984552815689	-0.16449978039116225	0.8693377196152369	0.9519329694553276
sll1789	rpoC2	RNA polymerase beta prime subunit	TU865	BA000022.2-856547-minus	13.236191269183717	0.13376098095602867	0.81867512900943	0.1633871314960735	0.8702136343155753	0.9519329694553276
sll0413	sll0413	hypothetical protein	TU2669	BA000022.2-2544580-minus	6.124884821894693	0.156824224636285	0.9714008813232635	0.16144130363836567	0.8717458377077456	0.9529761960545156
slr1704	slr1704	hypothetical protein	TU725	BA000022.2-729210-plus	7.623420358858513	0.1338930495153177	0.8303525936114168	0.16124842692786978	0.8718977409481912	0.9529761960545156
NA	NA	NA	NA	BA000022.2-727467-minus	4.342517628556921	-0.20772537403314575	1.2855990569005642	-0.16157866087265843	0.8716376626314881	0.9529761960545156
ssl3364	cp12	CP12 polypeptide	TU1273	BA000022.2-1242936-minus	5.33028331255191	0.1569350055397224	0.9807743440204011	0.1600113282902698	0.8728721505149659	0.9537748735666043
	NA	NA	TU473	BA000022.2-484588-plus	3.173184803065972	0.22337175912241813	1.400192888032764	0.15952927702428904	0.8732518939419259	0.9539235034576328
sll0698	dspA;  dfr;  hik33;  nblS	drug sensory protein A;  low temperature sensor;  two-component sensor histidine kinase	TU112	BA000022.2-125995-minus	3.31333685158114	0.23557538950480503	1.4950778439397028	0.15756730691964285	0.8747977669961629	0.9542805072527819
slr1744	amiA	N-acetylmuramoyl-L-alanine amidase;  periplasmic protein	TU1369	BA000022.2-1333608-plus	3.7440231143053126	-0.19155996965582478	1.2155914234545144	-0.15758581868852142	0.874783178983424	0.9542805072527819
slr1986	apcB	allophycocyanin beta subunit	TU1472	BA000022.2-1431279-plus	11.732666655743818	-0.11241634963819915	0.7095453651166855	-0.15843433720367148	0.8741145582851022	0.9542805072527819
sll1184	ho1	heme oxygenase	TU312	BA000022.2-317220-minus	7.8096549935200175	0.13868126793310354	0.8786038741725837	0.15784276852148554	0.8745806966563892	0.9542805072527819
NA	NA	NA	NA	BA000022.2-1875036-plus	5.017596145853257	-0.16685259919036816	1.0563474210921253	-0.15795238939274767	0.8744943154086883	0.9542805072527819
NA	NA	NA	NA	BA000022.2-1886941-plus	7.191841566813967	0.156717258063537	0.9965703939404457	0.15725658620448876	0.8750426336689409	0.9542816573363706
	NA	NA	TU1472	BA000022.2-1430379-plus	6.4242433039424185	-0.13504601580752365	0.8663054807511428	-0.1558872924253348	0.8761218620268107	0.9551924701874477
ssl3445	rpl31	50S ribosomal protein L31	TU833	BA000022.2-826654-minus	17.96687192230396	0.08619239984353938	0.5542607482327359	0.1555087566968515	0.8764202510754728	0.9552517022304096
ncl0070	ncl0070	ncl0070	TU205	BA000022.2-219812-minus	11.962472681726114	0.12319590899175119	0.8011746498972692	0.15376910516021447	0.877791794580508	0.9552759296552268
slr0335_5'UTR	apcE	5'UTR of phycobilisome core-membrane linker polypeptide	TU2384	BA000022.2-2292102-plus	9.628454912066022	-0.11815071603958038	0.7704410303624222	-0.1533546519244974	0.8781186043190882	0.9552759296552268
sll0350	sll0350	hypothetical protein	TU2441	BA000022.2-2349761-minus	13.666757432907751	0.10469167432567487	0.6794331133533222	0.15408680011042172	0.8775412959678418	0.9552759296552268
slr1028	slr1028	unknown protein	TU647	BA000022.2-652185-plus	3.5042317661625315	-0.17805584766394564	1.1572859642964237	-0.15385639604831408	0.877722965554285	0.9552759296552268
slr1841	slr1841	probable porin	TU971	BA000022.2-958944-plus	4.055776801927073	0.164691928784276	1.0747149497734587	0.15324242844020336	0.8782070997306802	0.9552759296552268
slr1841	slr1841	probable porin	TU971	BA000022.2-959909-plus	25.84699267112124	0.07470396418431037	0.48824799217939596	0.1530041400699955	0.8783950104315691	0.9552759296552268
NA	NA	NA	NA	BA000022.2-726564-minus	9.107834602660366	-0.11563711285458855	0.746232007128319	-0.1549613414460579	0.8768517941504077	0.9552759296552268
NA	NA	NA	NA	BA000022.2-946174-plus	3.6605479111314785	-0.18482999359095212	1.2064107756625397	-0.15320651748111808	0.8782354181455078	0.9552759296552268
sll5132,sll5052	NA	NA	TU5058	AP004310.1-51438-minus	3.548704280811287	0.18043527520052227	1.1855084312154298	0.1522007523940871	0.8790286005533012	0.9556994284904503
sll0823	sdhB	probable succinate dehydrogenase iron-sulfur pr otein	TU3017	BA000022.2-2861780-minus	10.169733901886021	-0.11391675771209973	0.7530540077400023	-0.15127302496400813	0.8797603473461284	0.9562293805922651
slr1508	slr1508	probable glycosyltransferase	TU1634	BA000022.2-1595141-plus	3.480504514734329	0.18128777492637346	1.2051487758572264	0.1504277136218496	0.8804271777276816	0.9565259326825741
slr1512	sbtA	sodium-dependent bicarbonate transporter	TU1642	BA000022.2-1601355-plus	5.276687496231306	0.14871102562432562	0.9901504770624897	0.15019032871196633	0.8806144559180062	0.9565259326825741
sll1214	cycI; ycf59	hypothetical protein YCF59	TU8	BA000022.2-3260-minus	4.173046066033686	0.16155859173329398	1.0770729908746075	0.14999781175656884	0.8807663416934075	0.9565259326825741
slr1516	sodB	superoxide dismutase	TU1649	BA000022.2-1607656-plus	3.606993598248242	0.18907155123911437	1.268383518851007	0.14906497004186003	0.8815023668718301	0.9570597126037013
slr1986	apcB	allophycocyanin beta subunit	TU1472	BA000022.2-1431008-plus	3.796307619608521	-0.17781075768646162	1.2117922252110993	-0.14673370070144348	0.8833422171903643	0.9586148109396755
slr1270	slr1270	periplasmic protein;  function unknown	TU1942	BA000022.2-1862816-plus	3.677909630378052	0.19140563348804607	1.3155054904514945	0.14549968424864101	0.8843163650304208	0.9586148109396755
slr0476	slr0476	unknown protein	TU2753	BA000022.2-2613087-plus	16.355345150437394	-0.0896777417316277	0.6130739451773863	-0.1462755715473774	0.8837038494993991	0.9586148109396755
slr0476	slr0476	unknown protein	TU2753	BA000022.2-2613269-plus	40.34766096298477	-0.05682721228909183	0.3898148836147924	-0.1457799962949783	0.8840950678299829	0.9586148109396755
slr0110	slr0110	hypothetical protein	TU3155	BA000022.2-2992138-plus	3.48601664585985	-0.2086786519690331	1.4292228330019892	-0.14600847897924862	0.8839146949058512	0.9586148109396755
NA	NA	NA	NA	BA000022.2-8116-plus	24.616730069485012	0.07607798720587546	0.5232740676216351	0.14538841481608702	0.8844042111147594	0.9586148109396755
sll1463	ftsH4	cell division protein FtsH	TU1008	BA000022.2-989842-minus	3.4688975004126554	-0.17628582782303368	1.2184581487491914	-0.144679427852323	0.8849639824370362	0.958690569404528
NA	NA	NA	NA	BA000022.2-726526-minus	4.073223104517213	-0.16556104273973313	1.143143763688056	-0.14482959011698887	0.8848454189958058	0.958690569404528
slr0609	slr0609	hypothetical protein	TU3717	BA000022.2-3570990-plus	3.315458397321962	0.21711746327520573	1.506029878104349	0.1441654421547686	0.8853698289965801	0.9588648341706183
sll0149	sll0149	hypothetical protein	TU2271	BA000022.2-2185359-minus	17.384144409135352	-0.0820723822618417	0.5785527064038091	-0.1418580906344566	0.8871920982849882	0.9603069338184304
sll0541	desC; des9	acyl-lipid desaturase (delta 9)	TU2970	BA000022.2-2823513-minus	3.5127838800884024	-0.1723936258931002	1.214379119125094	-0.14196030150559744	0.8871113628495036	0.9603069338184304
slr1746	murI	glutamate racemase	TU1373	BA000022.2-1335306-plus	9.82197427332567	0.11065660195723755	0.7832032274228391	0.1412872139474673	0.8876430500816185	0.9605294160960617
ssl1762,ssl1762_5'UTR	NA	NA	TU2070	BA000022.2-1997672-minus	4.944277655532275	0.15116695590558704	1.0751900737005866	0.1405955650104739	0.8881894520444732	0.9605895317220414
slr1841	slr1841	probable porin	TU971	BA000022.2-959890-plus	6.422900138355063	0.12721029192784816	0.9044316073917134	0.14065219623925948	0.8881447114301152	0.9605895317220414
NA	NA	NA	NA	BA000022.2-303452-plus	7.115323304152635	-0.11910377398024441	0.8617360371729694	-0.13821375553815635	0.8900714840877878	0.962093286031373
NA	NA	NA	NA	BA000022.2-945995-plus	6.591480185427477	0.12684350349227214	0.9167576468961627	0.13836099859294565	0.8899551191111019	0.962093286031373
slr1277	pilQ	pilus assembly protein homologous to general se cretion pathway protein D	TU1946	BA000022.2-1870651-plus	4.983964139242897	0.1594342042565604	1.1672093156398922	0.13659435554552163	0.8913514383039024	0.9632108032914063
sll7106,sll7090	NA	NA	TU7079	AP004311.1-86891-minus	3.8272817702455444	-0.15362957681376702	1.1788303367768262	-0.13032373872717176	0.8963102994438202	0.9640774100344411
sll1762	sll1762	periplasmic protein;  putative polar amino acid transport system substrate-binding protein	TU1264	BA000022.2-1232842-minus	14.998430880749472	0.09305401487633842	0.6928343733317502	0.13430917757277802	0.893158096344073	0.9640774100344411
	NA	NA	TU1364	BA000022.2-1329246-minus	8.898569256551895	-0.09941094949280051	0.781701860383461	-0.12717246117853018	0.8988039011792732	0.9640774100344411
sll0217	sll0217	flavoprotein	TU156	BA000022.2-166990-minus	9.076334125787586	0.1067198600366998	0.7943152617332312	0.1343545380254086	0.8931222290173746	0.9640774100344411
sll0217	sll0217	flavoprotein	TU156	BA000022.2-167013-minus	11.598744677754956	0.09404061083820758	0.7163551788720063	0.13127651423737408	0.895556569915147	0.9640774100344411
sll1091	chlP	geranylgeranyl hydrogenase	TU2008	BA000022.2-1934474-minus	3.464784443561995	0.15826884570251973	1.21563142363865	0.13019476349894488	0.8964123374411848	0.9640774100344411
sll1553	pheT	phenylalanyl-tRNA synthetase	TU2065	BA000022.2-1989940-minus	3.5972911499527083	0.2280339483396536	1.68812064883471	0.13508154674671077	0.892547400006598	0.9640774100344411
sll1032	ccmN	carbon dioxide concentrating mechanism protein CcmN;  putative carboxysome assembly protein	TU205	BA000022.2-215673-minus	4.3063326479715585	0.14406061848967844	1.1245455055143643	0.12810563715141565	0.8980653750070668	0.9640774100344411
sll0149	sll0149	hypothetical protein	TU2271	BA000022.2-2185230-minus	3.989819037647998	0.13983665381378102	1.098465324184835	0.1273018371495277	0.8987015063035189	0.9640774100344411
sll0148	sll0148	hypothetical protein	TU2272	BA000022.2-2187421-minus	3.627635079051127	0.21628382591730821	1.6343622500030723	0.13233530443872013	0.8947190840229589	0.9640774100344411
slr0915	slr0915	putative endonuclease [encoded in trnfM-intron: 2791054 - 2791708]	TU2935	BA000022.2-2791306-plus	4.490016498649658	-0.14924270608391765	1.1573433651064604	-0.12895283334534802	0.8973949706572492	0.9640774100344411
